Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Country,Age,Child,Spending
Graduation,Married,48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,CA,63,0,1526
2n Cycle,Together,67309.0,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,SP,54,2,1082
Graduation,Widow,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,IND,64,1,677
Graduation,Single,28769.0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,SP,44,1,191
PhD,Together,6835.0,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,CA,64,1,137
Graduation,Married,32880.0,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,SP,35,1,42
2n Cycle,Single,23616.0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,SP,39,1,79
Graduation,Married,19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,IND,40,1,70
Graduation,Married,34961.0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,SP,48,1,79
Graduation,Divorced,64892.0,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,SA,45,1,902
2n Cycle,Married,16248.0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,IND,33,1,57
Graduation,Together,43776.0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,SP,38,1,23
Graduation,Single,52074.0,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,IND,54,1,119
Basic,Widow,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,AUS,61,0,102
Master,Single,35544.0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,SA,43,1,67
2n Cycle,Married,59060.0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,SP,32,1,274
Graduation,Married,65665.0,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,SP,45,1,945
Graduation,Divorced,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,SP,50,1,39
Graduation,Single,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,SP,32,0,1157
Graduation,Single,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,SP,32,0,1157
Graduation,Single,26095.0,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,SP,31,1,42
2n Cycle,Divorced,65706.0,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,CA,51,0,1199
Graduation,Divorced,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,SA,45,1,20
PhD,Married,93027.0,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,SP,80,0,2119
Graduation,Divorced,58710.0,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,AUS,51,1,1185
Master,Together,49618.0,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,SP,55,2,129
Master,Single,58308.0,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,SP,57,1,900
Graduation,Married,40800.0,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,SP,57,3,99
Graduation,Married,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,SP,62,0,60
Graduation,Married,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,GER,62,0,60
Graduation,Married,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,SP,62,0,60
Graduation,Together,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,IND,63,2,112
Graduation,Together,75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,SA,54,2,1148
PhD,Together,32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,SA,50,1,46
PhD,Together,32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,SP,50,1,46
Master,Together,89120.0,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,SP,62,0,1924
Graduation,Married,27116.0,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,SA,60,2,41
Graduation,Single,46107.0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,SA,32,1,125
PhD,Single,54466.0,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,SP,48,2,16
Graduation,Single,59686.0,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,CA,56,1,274
Graduation,Divorced,82460.0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,SA,71,0,974
PhD,Single,76045.0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,SP,61,0,1323
Graduation,Divorced,83829.0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,SP,46,0,1862
Graduation,Divorced,83829.0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,SP,46,0,1862
Master,Together,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,SP,53,2,55
Master,Divorced,33462.0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,SA,42,1,54
Graduation,Divorced,36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,SA,46,2,16
Graduation,Married,28718.0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,IND,39,1,57
Graduation,Married,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,SP,49,1,664
Graduation,Single,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,SP,65,1,1067
Graduation,Together,74918.0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,SP,52,0,2047
Graduation,Single,40464.0,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,SP,68,1,630
Master,Single,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,SP,65,0,1540
Master,Single,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,CA,65,0,1540
Graduation,Together,63381.0,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,SP,61,1,1005
Graduation,Together,63381.0,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,SP,61,1,1005
2n Cycle,Together,66664.0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,SP,39,0,1289
2n Cycle,Together,66664.0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,SA,39,0,1289
Graduation,Single,86358.0,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,SP,55,2,1722
Graduation,Married,41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,SA,44,1,482
PhD,Married,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,CA,60,1,1034
Graduation,Together,54178.0,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,GER,54,1,194
PhD,Single,48767.0,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,AUS,71,3,63
Master,Single,51124.0,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,CA,66,2,43
Graduation,Single,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,US,51,1,223
Graduation,Single,49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,IND,58,1,195
Graduation,Single,72906.0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,SP,66,0,1151
2n Cycle,Together,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,GER,45,2,13
Graduation,Together,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,SP,44,0,1941
2n Cycle,Married,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,GER,42,2,48
Graduation,Single,24072.0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,SP,38,1,23
Graduation,Divorced,76773.0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,SP,67,0,1156
Graduation,Married,72190.0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,AUS,56,0,1947
PhD,Married,83837.0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,IND,73,0,1318
Graduation,Married,17345.0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,SP,43,1,58
Master,Single,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,US,63,1,1143
Basic,Married,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,IND,60,0,43
Basic,Married,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,SP,60,0,43
Master,Married,69661.0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,IND,41,0,834
PhD,Together,27922.0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,SA,42,1,41
Master,Together,45903.0,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,SA,55,1,66
Master,Single,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,SP,44,1,76
Master,Married,70777.0,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,SP,53,1,787
Graduation,Married,17148.0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,CA,45,1,68
Master,Together,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,GER,52,1,1013
Master,Married,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,US,42,1,50
Graduation,Married,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,SP,53,2,81
PhD,Single,30302.5,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,AUS,62,0,186
Master,Single,19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,IND,35,2,10
PhD,Together,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,SP,38,1,27
2n Cycle,Single,41473.0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,SP,36,1,76
2n Cycle,Divorced,31395.0,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,SP,65,2,64
PhD,Widow,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,SP,74,1,930
2n Cycle,Widow,47682.0,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,SP,46,1,521
Master,Married,83151.0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,SP,49,0,2346
PhD,Divorced,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,SP,52,1,792
PhD,Together,84460.0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,SP,63,0,523
Graduation,Single,66565.0,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,SP,59,1,1065
Graduation,Divorced,23910.0,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,SP,52,1,67
Graduation,Single,35893.0,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,IND,53,2,199
Graduation,Divorced,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,US,48,1,1615
2n Cycle,Together,38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,IND,32,1,341
Graduation,Married,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,US,50,1,467
Graduation,Married,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,SP,45,1,1080
PhD,Married,51650.0,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,IND,45,1,191
Master,Together,55249.0,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,SP,65,1,130
PhD,Single,46854.0,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,IND,48,2,263
Basic,Married,14421.0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,SP,25,0,16
PhD,Together,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,GER,52,1,42
Graduation,Divorced,153924.0,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,SP,46,0,6
Graduation,Married,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,SP,43,1,745
Master,Married,61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,CA,51,1,573
Graduation,Married,58025.0,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,IND,42,1,470
Master,Married,83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,SA,73,0,1615
Graduation,Together,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,AUS,42,1,48
PhD,Widow,33438.0,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,SP,63,2,90
2n Cycle,Married,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,SP,35,1,55
PhD,Married,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,SP,50,1,1028
PhD,Married,59304.0,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,SP,57,1,1048
Graduation,Married,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,SP,47,1,30
Graduation,Married,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,SA,47,1,30
PhD,Single,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,IND,68,3,18
Graduation,Divorced,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,SP,63,0,1870
PhD,Together,64504.0,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,SP,68,3,1314
Graduation,Married,49678.0,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,SP,60,1,315
Master,Single,60482.0,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,SA,45,1,507
PhD,Single,55260.0,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,SA,49,1,1139
Master,Widow,67369.0,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,SP,52,1,1461
Master,Together,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,SA,59,2,240
Graduation,Divorced,68743.0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,US,54,0,2074
PhD,Together,56937.0,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,SP,40,1,906
Graduation,Together,83033.0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,SA,35,1,1761
Graduation,Single,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,IND,45,1,84
Graduation,Single,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,SP,45,1,84
Graduation,Married,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,SP,70,2,34
2n Cycle,Married,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,CA,51,2,65
Graduation,Divorced,63033.0,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,US,62,0,1102
PhD,Single,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,CA,54,1,57
Graduation,Married,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,US,37,1,414
Graduation,Married,80067.0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,IND,67,0,1600
PhD,Single,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,SP,40,1,47
PhD,Single,38279.5,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,AUS,40,1,47
Graduation,Together,40521.0,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,SP,53,2,21
PhD,Married,66334.0,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,SP,65,1,1161
Graduation,Single,11012.0,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,IND,37,1,84
Graduation,Divorced,31615.0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,SP,45,1,51
Graduation,Married,50356.5,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,AUS,50,2,97
PhD,Married,69098.0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,SP,72,0,2440
Graduation,Widow,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,SP,70,0,1272
Graduation,Married,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,SP,42,1,11
Basic,Married,25443.0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,SA,32,1,32
PhD,Married,57091.0,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,SP,49,1,496
2n Cycle,Single,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,SP,40,1,31
2n Cycle,Married,51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,SA,40,2,55
Graduation,Single,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,SP,49,2,48
Master,Married,56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,CA,50,1,63
PhD,Single,66582.0,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,SP,52,0,1288
2n Cycle,Married,23148.0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,SP,36,0,37
Graduation,Married,82224.0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,GER,57,0,902
PhD,Married,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,SP,47,2,91
Graduation,Together,43482.0,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,IND,55,3,88
Graduation,Divorced,68274.0,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,SA,42,2,305
Graduation,Single,42373.0,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,SP,47,2,163
Master,Together,49955.0,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,AUS,67,1,207
Graduation,Single,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,AUS,42,1,545
PhD,Widow,80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,CA,63,1,1482
Graduation,Divorced,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,CA,45,1,43
Graduation,Divorced,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,CA,45,1,43
PhD,Together,78642.0,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,SP,50,1,1816
Graduation,Married,74268.0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,SA,66,0,892
Graduation,Together,75072.0,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,SP,59,1,1073
Graduation,Together,56253.0,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,SP,58,1,597
Graduation,Together,59925.0,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,SP,66,1,766
Graduation,Together,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,SP,61,1,819
Graduation,Together,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,CA,61,1,819
PhD,Married,23626.0,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,GER,51,1,43
Master,Together,46106.0,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,SA,45,2,54
Graduation,Married,81168.0,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,SP,56,0,1193
Graduation,Married,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,SP,42,1,101
Graduation,Together,26091.0,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,IND,64,2,89
Graduation,Together,26091.0,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,SP,64,2,89
Master,Married,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,AUS,52,2,20
Graduation,Together,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,SP,50,2,122
Graduation,Married,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,GER,36,0,1131
Graduation,Widow,63285.0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,SP,76,0,1103
Graduation,Together,38946.0,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,US,66,1,257
Graduation,Together,38946.0,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,CA,66,1,257
PhD,Married,40233.0,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,SA,46,1,149
2n Cycle,Married,46831.0,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,SP,52,2,78
Graduation,Together,67605.0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,SP,34,0,938
Master,Single,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,CA,45,1,860
2n Cycle,Divorced,77297.0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,SP,64,0,789
Graduation,Married,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,CA,59,1,854
Master,Single,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,SP,70,3,103
Graduation,Together,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,SA,45,1,576
Graduation,Together,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,SA,45,1,576
Graduation,Single,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,SP,65,0,1676
2n Cycle,Together,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,SP,43,0,1149
Master,Married,44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,SA,51,1,275
Graduation,Together,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,SP,59,0,1033
Graduation,Together,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,IND,59,0,1033
Graduation,Divorced,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,AUS,47,2,15
PhD,Together,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,SP,48,1,660
Graduation,Single,77457.0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,SA,74,0,1157
Graduation,Single,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,US,58,0,1918
Graduation,Married,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,AUS,65,1,715
Master,Together,73450.0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,SP,39,0,1804
PhD,Divorced,55614.0,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,SP,77,0,682
PhD,Married,156924.0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,CA,72,0,8
2n Cycle,Together,30753.0,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,CA,54,2,81
Master,Together,54603.0,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,SP,65,2,227
Graduation,Together,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,SP,46,1,13
Master,Together,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,SP,70,2,185
Graduation,Married,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,CA,66,1,1910
Master,Together,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,SA,50,0,1564
Master,Together,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,SP,50,0,1564
Graduation,Married,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,SP,39,0,58
PhD,Married,38829.0,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,GER,62,1,99
PhD,Single,71466.0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,CA,47,0,1230
Master,Together,28839.0,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,SP,65,2,32
Graduation,Married,53790.0,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,SP,70,2,542
Master,Widow,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,SP,70,2,1695
Graduation,Married,22448.0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,SA,39,1,55
Graduation,Divorced,12571.0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,SA,45,1,53
Master,Together,73113.0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,SA,61,0,1001
Graduation,Married,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,CA,31,1,75
PhD,Single,46734.0,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,SP,55,3,223
PhD,Together,66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,SA,58,1,770
Master,Together,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,SP,64,0,1042
Graduation,Married,44393.0,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,SP,56,2,60
PhD,Together,38197.0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,SP,35,1,40
PhD,Married,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,SP,75,0,209
PhD,Married,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,SP,75,0,209
Graduation,Together,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,SP,61,2,25
Graduation,Together,41452.0,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,CA,68,2,16
Graduation,Married,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,SP,39,1,382
Basic,Single,14906.0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,SA,35,0,66
2n Cycle,Single,33812.0,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,US,36,1,133
Master,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,SP,46,2,120
Master,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,CA,46,2,120
Master,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,IND,46,2,120
2n Cycle,Married,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,GER,65,1,732
Master,Together,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,SP,32,0,2069
2n Cycle,Single,39548.0,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,SP,58,2,54
Graduation,Together,61278.0,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,SP,68,1,165
